updateDate,code,code_name,roe,peTTM,pbMRQ,score
2019-12-09,sh.603806,福斯特,0.0027034763808088482,0.5351716266352466,0.31691288928714584,0.8547879923032013
2019-12-09,sz.002002,鸿达兴业,0.2267968649986489,0.5101624074861368,0.12453941369843359,0.8614986861832193
2019-12-09,sz.002491,通鼎互联,0.034255294937627336,0.7049545470739063,0.12547892242667996,0.8646887644382135
2019-12-09,sh.600486,扬农化工,0.1671728091262109,0.39267803153504366,0.30917769019603025,0.8690285308572848
2019-12-09,sz.002001,新和成,0.23189622064492293,0.4280190966839227,0.22260679023906643,0.8825221075679122
2019-12-09,sz.002146,荣盛发展,0.7356656188213875,0.10952483661839152,0.03912628935076266,0.8843167447905417
2019-12-09,sh.601877,正泰电器,0.3809368021279324,0.3279618050280888,0.17984908170006533,0.8887476888560866
2019-12-09,sh.603885,吉祥航空,0.2607961253431576,0.4629719566699782,0.17113493804652785,0.8949030200596637
2019-12-09,sh.603877,太平鸟,0.3972910117633674,0.3276981139112652,0.17402857496807653,0.8990177006427091
2019-12-09,sz.001979,招商蛇口,0.4974183178527233,0.2684969315428638,0.17618788299897012,0.9421031323945572
2019-12-09,sh.603198,迎驾贡酒,0.27263061320285087,0.3946105981187164,0.28775021335952783,0.9549914246810951
2019-12-09,sh.600660,福耀玻璃,0.39021805612847243,0.34369440202728085,0.22711741999832158,0.9610298781540748
2019-12-09,sz.002074,国轩高科,0.1794518014878454,0.6547061888905118,0.127936171108653,0.9620941614870101
2019-12-09,sh.600782,新钢股份,0.9112342289802711,0.06613497037719868,0.0,0.9773691993574698
2019-12-09,sh.600585,海螺水泥,0.7107618095956076,0.16044940525021878,0.12109890853354928,0.9923101233793757
2019-12-09,sz.002424,贵州百灵,0.12411988108615579,0.5989983614698635,0.3012259543675662,1.0243441969235856
2019-12-09,sz.000997,新大陆,0.14952420238112202,0.6027047339841843,0.27382876951893376,1.0260577058842402
2019-12-09,sh.601318,中国平安,0.6112683669260205,0.2486550339059932,0.18509805968957263,1.0450214605215864
2019-12-09,sz.000559,万向钱潮,0.2509494616161473,0.5425092226714536,0.25812225318161924,1.0515809374692202
2019-12-09,sh.600271,航天信息,0.12682958052999152,0.5648603856776204,0.37250313583649697,1.0641931020441089
2019-12-09,sz.000002,万科A,0.749012310996686,0.2012295931069403,0.13495217373105942,1.0851940778346858
2019-12-09,sz.002285,世联行,0.13167645761916297,0.8818734788309799,0.09385502685700778,1.1074049633071505
2019-12-09,sz.000723,美锦能源,0.1344963941794805,0.5043212462742522,0.473953690501503,1.1127713309552356
2019-12-09,sh.600066,宇通客车,0.7505760778345163,0.2868354914356395,0.1308584087722732,1.168269978042429
2019-12-09,sh.600179,ST安通,0.9750401832069759,0.0,0.19387248076626115,1.168912663973237
2019-12-09,sz.002019,亿帆医药,0.5032751091703057,0.5181994690262418,0.18176143571584524,1.2032360139123928
2019-12-09,sh.600690,海尔智家,0.6984054734506351,0.2972760350304645,0.21222634542035812,1.2079078539014576
2019-12-09,sz.000408,藏格控股,0.5873718049016401,0.4794681545677665,0.1734035868587345,1.240243546328141
2019-12-09,sh.600406,国电南瑞,0.4412649531314454,0.5166845367863134,0.29151139486097466,1.2494608847787334
2019-12-09,sz.000423,东阿阿胶,0.7454731661522271,0.3556216186979161,0.16043158337019792,1.2615263682203413
2019-12-09,sh.603569,长久物流,0.6314879877103398,0.42519048226835615,0.2052659481419821,1.261944418120678
2019-12-09,sz.002050,三花智控,0.22331550573944248,0.6409473244430064,0.4027225194895913,1.2669853496720402
2019-12-09,sh.600663,陆家嘴,0.6743666699856337,0.3403450503201954,0.2908330111228671,1.305544731428696
2019-12-09,sh.600563,法拉电子,0.4442164630243377,0.511964000419038,0.38333948695838505,1.3395199504017608
2019-12-09,sz.000538,云南白药,0.3850049073297017,0.6344615882254923,0.33200715745473225,1.3514736530099263
2019-12-09,sz.002572,索菲亚,0.6481320142810406,0.39684141159585384,0.32699523756521903,1.3719686634421133
2019-12-09,sh.600233,圆通速递,0.6829438288550987,0.4204700716016596,0.26914614020785255,1.3725600406646108
2019-12-09,sh.603056,德邦股份,0.48298970171969935,0.6030607233292384,0.3006142088072702,1.386664633856208
2019-12-09,sh.600885,宏发股份,0.301342047992262,0.6723172833633727,0.4168941806589457,1.3905535120145804
2019-12-09,sz.002075,沙钢股份,0.583467277356585,0.4778035771340246,0.33768400773683915,1.3989548622274488
2019-12-09,sz.002938,鹏鼎控股,0.34829950357737244,0.6378814969677821,0.42613894548514963,1.4123199460303042
2019-12-09,sz.000513,丽珠集团,0.729161628948978,0.5162311133504405,0.18808789467413806,1.4334806369735564
2019-12-09,sh.603025,大豪科技,0.33739136309972556,0.6383374300059951,0.47658988925931917,1.4523186823650398
2019-12-09,sh.603369,今世缘,0.37445059243560036,0.5843334166102656,0.49906593876703054,1.4578499478128966
2019-12-09,sz.002831,裕同科技,0.7006848925365916,0.4592172942829637,0.3031476824908124,1.4630498693103677
2019-12-09,sz.002242,九阳股份,0.5515305179010855,0.49051222228872743,0.43900054576281006,1.481043285952623
2019-12-09,sz.002271,东方雨虹,0.6854366101019871,0.43350366904418763,0.3848082906461749,1.5037485697923496
2019-12-09,sz.002174,游族网络,0.769995590515341,0.4190159049794996,0.32306954996166026,1.5120810454565008
2019-12-09,sz.000848,承德露露,0.7548717693412799,0.4109750645003543,0.3697625528941283,1.5356093867357625
2019-12-09,sh.600487,亨通光电,1.0,0.35192196959516997,0.2043589573608693,1.5562809269560391
2019-12-09,sz.000813,德展健康,0.7220602250259592,0.5502088465381275,0.29196305451761595,1.5642321260817027
2019-12-09,sh.601869,长飞光纤,0.7550424590700255,0.5252151920651399,0.28668715063885697,1.5669448017740226
2019-12-09,sz.002558,巨人网络,0.3296089782797322,0.8903305751325402,0.4068298629662951,1.6267694163785675
2019-12-09,sh.603377,东方时尚,0.07365261795371486,1.0,0.5747228323330538,1.6483754502867687
2019-12-09,sh.603515,欧普照明,0.6347026442683812,0.5427405964086257,0.4823652832431135,1.6598085239201206
2019-12-09,sh.603799,华友钴业,0.5587563830846478,0.7373553866042761,0.37169811064802566,1.6678098803369497
2019-12-09,sh.600183,生益科技,0.25384674195980284,0.8397842997020852,0.599708335093858,1.693339376755746
2019-12-09,sz.002311,海大集团,0.38701051164246214,0.7230436495347148,0.5868257377216293,1.696879898898806
2019-12-09,sz.002236,大华股份,0.9536079541413592,0.41000831465161325,0.3358619583141198,1.6994782271070923
2019-12-09,sz.000858,五粮液,0.4222828328805316,0.6414593455726942,0.6413632210120399,1.7051053994652658
2019-12-09,sz.000568,泸州老窖,0.4977276929860744,0.6033858273246582,0.6049770899389924,1.7060906102497249
2019-12-09,sz.002815,崇达技术,0.654004807760693,0.6001305988209117,0.45823416391361915,1.7123695704952238
2019-12-09,sh.600298,安琪酵母,0.5912976686627887,0.6254668979755509,0.501784274426664,1.7185488410650036
2019-12-09,sz.002179,中航光电,0.35663485199778117,0.8145979589464476,0.5788232237498826,1.7500560346941114
2019-12-09,sh.601012,隆基股份,0.7256269291495385,0.60638146941092,0.4334059099433348,1.7654143085037932
2019-12-09,sz.002352,顺丰控股,0.6602216477248481,0.7159898318966412,0.40200159710079275,1.778213076722282
2019-12-09,sz.000596,古井贡酒,0.4895239178982407,0.6304910279948552,0.6799457476237342,1.7999606935168302
2019-12-09,sh.603816,顾家家居,0.9016080394862241,0.4706262549406859,0.44578743105349067,1.8180217254804008
2019-12-09,sz.002624,完美世界,0.8399677111929794,0.5329840345772051,0.4475979569358935,1.820549702706078
2019-12-09,sz.002475,立讯精密,0.05671521841173243,0.9097957742166404,0.8541868338461281,1.8206978264745008
2019-12-09,sh.600867,通化东宝,0.4482418957939209,0.7822316550895926,0.5943509094242898,1.8248244603078032
2019-12-09,sh.600201,生物股份,0.49392273444945484,0.9641765128447525,0.372073802943227,1.8301730502374345
2019-12-09,sz.002304,洋河股份,0.9965044165967315,0.4384420296426113,0.4338460767768145,1.8687925230161575
2019-12-09,sh.603228,景旺电子,0.6831580800250343,0.7145605631812085,0.5581426940269257,1.9558613372331686
2019-12-09,sz.002008,大族激光,0.6846151657823993,0.8589051469830616,0.45284588631855666,1.9963661990840178
2019-12-09,sh.603568,伟明环保,0.8691983272406584,0.5436297511107437,0.6070065143239199,2.019834592675322
2019-12-09,sh.601888,中国国旅,0.3323080096155216,0.8496444083194142,0.8944351920345023,2.076387609969438
2019-12-09,sh.601360,三六零,0.7155384549734719,0.7557353922646906,0.6080589527489575,2.07933279998712
2019-12-09,sh.603650,彤程新材,0.9412649531314454,0.6302763060719262,0.509546366002126,2.0810876252054973
2019-12-09,sz.002773,康弘药业,0.40047722003328473,0.9504879609067125,0.7329733284422565,2.0839385093822536
2019-12-09,sh.600809,山西汾酒,0.4398283145811704,0.8061532959417284,0.9355177855049622,2.181499396027861
2019-12-09,sz.002007,华兰生物,0.573247229847944,0.827810620749513,0.7859694921396513,2.187027342737108
2019-12-09,sz.002555,三七互娱,0.8805883105984098,0.6917693810393515,0.6230412599619966,2.195398951599758
2019-12-09,sz.002127,南极电商,0.9292064350027737,0.6151474917743766,0.6766321630513501,2.2209860898285
2019-12-09,sz.002690,美亚光电,0.2647824417165698,0.977334079755327,1.0,2.242116521471897
2019-12-09,sh.603517,绝味食品,0.9356001877587017,0.6988760840197916,0.678953913375574,2.3134301851540675
2019-12-09,sh.603866,桃李面包,0.5721164103950044,0.9161726776474539,0.8268672965872601,2.3151563846297183
2019-12-09,sh.603233,大参林,0.6128205766468005,0.9155234647239191,0.7940325108414883,2.3223765522122077
2019-12-09,sz.002507,涪陵榨菜,0.8937225296217803,0.6914396217880148,0.8102247456318139,2.3953868970416092
2019-12-09,sh.603659,璞泰来,0.9686073140548767,0.9597821428744601,0.8799395570421062,2.808329013971443
